video_id	classification	question_category	pool_key	target	caption	generated_transcription	missing_transcription	score_1	score_2	score_3	mean_score	raw_output_1	raw_output_2	raw_output_3
Video92	dialogue	Sentiment_B	pool_pos_2	1	La panettiera sembra attenta alle richieste dei clienti	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	Sentiment_B	pool_pos_3	0	La panettiera mentre serve le clienti ha uno stato d'animo impassibile e indifferente	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	Sentiment_B	pool_pos_4	0	Nel video la panettiera mostra uno stato d'animo serioso e concentrato mentre serve le clienti	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	Sentiment_B	pool_pos_5	0	La panettiera sembra dimostrare concentrazione mentre serve le clienti	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	Sentiment_B	pool_pos_6	1	La panettiera sembra tranquilla e concentrata mentre serve le clienti	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	Sentiment_B	pool_pos_7	1	La panettiera sembra abbastanza felice mentre serve le clienti	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	Sentiment_B	pool_pos_8	0	La panettiera sembra tranquilla e rilassata mentre serve le clienti	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	SpazialeParziale_A	pool_pos_1	0	All'inizio della scena le due donne entrano in una panetteria	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	SpazialeParziale_A	pool_pos_2	1	All'inizio della scena, le due donne si introducono nella pasticceria	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	SpazialeParziale_A	pool_pos_3	0	All'inizio del filmato, le due donne entrano in un negozio di prodotti da forno	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	SpazialeParziale_A	pool_pos_4	1	All'inizio del filmato, le due signore si avviano dentro un esercizio commerciale di pane	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	SpazialeParziale_A	pool_pos_5	0	All'avvio del video, le due signore accedono a una panetteria situata a sinistra	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	SpazialeParziale_A	pool_pos_6	0	All'inizio del video le due donne entrano in un locale lungo la strada	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	SpazialeParziale_A	pool_pos_7	0	All'inizio del video, le due donne entrano in un negozio di pane	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0.5	0	0.1666666666666667	0.0	0.5	0.0
Video92	dialogue	SpazialeParziale_A	pool_pos_8	1	Inizialmente nel video, le due donne fanno ingresso in una panetteria	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0.5	0.5	0.3333333333333333	0.0	0.5	0.5
Video92	dialogue	SpazialeParziale_B	pool_pos_1	0	La commessa inserisce i prodotti in una busta	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	SpazialeParziale_B	pool_pos_2	0	La commessa inserisce i prodotti in un sacchetto verde di plastica	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	SpazialeParziale_B	pool_pos_3	1	La commessa inserisce i prodotti dentro una borsa	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	SpazialeParziale_B	pool_pos_4	0	La commessa ripone i prodotti in un sacco di materiale plastico	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	SpazialeParziale_B	pool_pos_5	1	La commessa inserisce i prodotti in una borsa verde di plastica	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	SpazialeParziale_B	pool_pos_6	1	La dipendente colloca i prodotti in un piccolo contenitore di plastica	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	SpazialeParziale_B	pool_pos_7	1	La commessa colloca i prodotti in un involucro	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	SpazialeParziale_B	pool_pos_8	0	La commessa sistematicamente colloca i prodotti in un contenitore	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0	0.3333333333333333	0.5	0.5	0.0
Video92	dialogue	SpazialeTotale_A	pool_pos_1	0	La panettiera è all'interno del suo locale	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	SpazialeTotale_A	pool_pos_2	1	La panettiera si trova dietro il bancone per servire i clienti	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	SpazialeTotale_A	pool_pos_3	0	La panettiera si trova davanti agli scaffali e alle mensole che contengono prodotti da forno	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0.5	0.1666666666666667	0.0	0.0	0.5
Video92	dialogue	SpazialeTotale_A	pool_pos_4	0	La panettiera si trova dietro il bancone del pane nel filmato	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0.5	0.1666666666666667	0.0	0.0	0.5
Video92	dialogue	SpazialeTotale_A	pool_pos_5	1	La panettiera è dietro il bancone sul lato lungo sinistro del negozio	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	SpazialeTotale_A	pool_pos_6	0	La panettiera è situata dietro il banco di vendita nel video	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	SpazialeTotale_A	pool_pos_7	1	La panettiera si trova sul lato destro della strada nel video	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	SpazialeTotale_A	pool_pos_8	0	La panettiera è all'interno del suo panificio	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	SpazialeTotale_B	pool_pos_1	0	Il pane è nei cestini sul bancone e sugli scaffali	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	SpazialeTotale_B	pool_pos_2	0	Il pane è sistemato in contenitori sul bancone e sui ripiani	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	SpazialeTotale_B	pool_pos_3	0	Il pane è posizionato dietro alla panettiera nelle ceste e sul bancone	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	SpazialeTotale_B	pool_pos_4	0	Il pane si trova sugli scaffali dietro al bancone nel filmato	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	SpazialeTotale_B	pool_pos_5	1	Il pane è in cesti di vimini	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	SpazialeTotale_B	pool_pos_6	1	Il pane si trova dentro alcune ceste	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	SpazialeTotale_B	pool_pos_7	0	Il pane si trova nel bancone	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	SpazialeTotale_B	pool_pos_8	1	Il pane è all'interno delle ceste predisposte nel video	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	TemporaleDurata_A	pool_pos_1	0	Nella scena, due ombrelli vengono chiusi praticamente quasi subito dall'inizio	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	TemporaleDurata_A	pool_pos_2	1	Dall'inizio della scena vengono chiusi due ombrelli dopo circa 3 secondi	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	TemporaleDurata_A	pool_pos_3	1	Gli ombrelli vengono chiusi dopo qualche secondo dall'inizio del filmato, prima che le due donne entrino nel negozio	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	TemporaleDurata_A	pool_pos_4	0	I due ombrelli vengono ripiegati entro alcuni secondi dall'inizio del filmato	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	TemporaleDurata_A	pool_pos_5	0	Gli ombrelli vengono chiusi subito all'inizio del video, istanti prima di entrare in negozio	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	TemporaleDurata_A	pool_pos_6	1	I due ombrelli vengono chiusi appena un paio di secondi dopo l'inizio del video	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	TemporaleDurata_A	pool_pos_7	1	Dopo pochi secondi dall'inizio del video, due ombrelli vengono chiusi	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	TemporaleDurata_A	pool_pos_8	1	A poco meno di una manciata di secondi dall'inizio del video, vengono chiusi due ombrelli	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	TemporaleDurata_B	pool_pos_1	1	Le ragazze si trovano nella panetteria per più di 20 secondi	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	TemporaleDurata_B	pool_pos_2	0	Nella scena le ragazze sono in panetteria per circa due terzi del tempo	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleDurata_B	pool_pos_3	0	Le due ragazze si trovano in una panetteria quasi per tutta la durata del filmato	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleDurata_B	pool_pos_4	0	Le due ragazze si trovano in una panetteria dal momento in cui entrano nel filmato fino alla fine del filmato	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0.5	0.5	0.3333333333333333	0.0	0.5	0.5
Video92	dialogue	TemporaleDurata_B	pool_pos_5	0	Le due ragazze si trovano in una panetteria per buona parte del video	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleDurata_B	pool_pos_6	0	Per la maggior parte del video, le due ragazze si trovano all'interno di una panetteria	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleDurata_B	pool_pos_7	0	Nel video le ragazze si trovano in panetteria per almeno 25 secondi	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleDurata_B	pool_pos_8	1	Nel video, le due ragazze rimangono nella panetteria per gran parte del tempo	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	TemporaleParziale_A	pool_pos_1	1	Quando le due donne entrano nel negozio, iniziano ad interloquire con la commessa	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleParziale_A	pool_pos_2	1	Quando le due donne entrano nel negozio, ordinano qualcosa alla panettiera	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleParziale_A	pool_pos_3	0	Quando le due donne entrano nel negozio, salutano la commessa e acquistano dei prodotti	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	1	1	1	1	1.0	1.0	1.0
Video92	dialogue	TemporaleParziale_A	pool_pos_4	1	Quando le due donne entrano nel negozio, porgono i loro saluti alla panettiera	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleParziale_A	pool_pos_5	0	Quando le due donne entrano nel negozio, chiudono rapidamente gli ombrelli e li ripongono nel portambrelli	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0	0	0	0	0.0	0.0	0.0
Video92	dialogue	TemporaleParziale_A	pool_pos_6	0	Quando le due donne entrano nel negozio, si mettono a salutare la panettiera	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleParziale_A	pool_pos_7	1	Quando le due donne entrano nel negozio, la commessa le accoglie	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleParziale_A	pool_pos_8	0	Quando le due donne entrano nel negozio, si rivolgono alla commessa dietro il bancone	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleParziale_B	pool_pos_1	1	La commessa riempie la busta dopo aver preparato l'ordine della ragazza	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleParziale_B	pool_pos_2	0	La commessa riempie la busta alla fine del filmato	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleParziale_B	pool_pos_3	1	La commessa riempie la busta quando si avvicina la conclusione del video	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleParziale_B	pool_pos_4	0	La commessa riempie la busta dopo aver recuperato i prodotti richiesti dagli scaffali	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleParziale_B	pool_pos_5	1	La commessa riempie la busta dopo aver preso i prodotti scelti dalle ragazze	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleParziale_B	pool_pos_6	1	La commessa riempie la busta dopo aver preso un paio di prodotti	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video92	dialogue	TemporaleParziale_B	pool_pos_7	0	La panettiera riempie la busta dopo circa una ventina di secondi	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0	0.5	0.3333333333333333	0.5	0.0	0.5
Video92	dialogue	TemporaleParziale_B	pool_pos_8	1	La commessa riempie la busta man mano che riceve le ordinazioni dalle clienti	Buongiorno! Buongiorno! Cosa desiderate? Vorremmo un chilo di farina, una scatola di pomodori e due mozzarelle. Anche un po' di lievito. E una bottiglia da mezzo litro di olio.	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video94	dialogue	CausaleImplicita_A	pool_pos_1	1	Ci sono delle frasche a terra perchè l'albero è già stato tagliato	Se vi mettete dove state, questa ha una buona continuità di legno. Man mano che sali si restringe e se è vero questo dal punto di vista dei principi dei vasi comunicanti, tanto più si sfila, tanto più si ferma. Questa pianta l'abbiamo. .. tu ti fermi adesso. Non lo so se con altro linguaggio, non vorrei usare il linguaggio tecnico, voglio usare quello immediato. Cioè nel senso che questa è una pianta, qui abbiamo ridato una continuità di legno.	false	0	0	0	0	0.0	0.0	0.0
Video94	dialogue	CausaleImplicita_A	pool_pos_2	0	Le frasche a terra sono i rami di ulivo che sono stati precedentemente potati	Se vi mettete dove state, questa ha una buona continuità di legno. Man mano che sali si restringe e se è vero questo dal punto di vista dei principi dei vasi comunicanti, tanto più si sfila, tanto più si ferma. Questa pianta l'abbiamo. .. tu ti fermi adesso. Non lo so se con altro linguaggio, non vorrei usare il linguaggio tecnico, voglio usare quello immediato. Cioè nel senso che questa è una pianta, qui abbiamo ridato una continuità di legno.	false	0	0	0	0	0.0	0.0	0.0
Video94	dialogue	CausaleImplicita_A	pool_pos_3	1	Ci sono delle frasche a terra perché l'uomo con il caschetto arancione ha precedentemente potato un ulivo	Se vi mettete dove state, questa ha una buona continuità di legno. Man mano che sali si restringe e se è vero questo dal punto di vista dei principi dei vasi comunicanti, tanto più si sfila, tanto più si ferma. Questa pianta l'abbiamo. .. tu ti fermi adesso. Non lo so se con altro linguaggio, non vorrei usare il linguaggio tecnico, voglio usare quello immediato. Cioè nel senso che questa è una pianta, qui abbiamo ridato una continuità di legno.	false	0	0	0	0	0.0	0.0	0.0
Video94	dialogue	CausaleImplicita_A	pool_pos_4	1	Ci sono delle frasche a terra probabilmente perché sono state appena tagliate	Se vi mettete dove state, questa ha una buona continuità di legno. Man mano che sali si restringe e se è vero questo dal punto di vista dei principi dei vasi comunicanti, tanto più si sfila, tanto più si ferma. Questa pianta l'abbiamo. .. tu ti fermi adesso. Non lo so se con altro linguaggio, non vorrei usare il linguaggio tecnico, voglio usare quello immediato. Cioè nel senso che questa è una pianta, qui abbiamo ridato una continuità di legno.	false	0	0	0	0	0.0	0.0	0.0
Video94	dialogue	CausaleImplicita_A	pool_pos_5	0	Le frasche a terra potrebbero essere lì perché sono appena state potate dall'uomo col potatore elettrico	Se vi mettete dove state, questa ha una buona continuità di legno. Man mano che sali si restringe e se è vero questo dal punto di vista dei principi dei vasi comunicanti, tanto più si sfila, tanto più si ferma. Questa pianta l'abbiamo. .. tu ti fermi adesso. Non lo so se con altro linguaggio, non vorrei usare il linguaggio tecnico, voglio usare quello immediato. Cioè nel senso che questa è una pianta, qui abbiamo ridato una continuità di legno.	false	0	0	0	0	0.0	0.0	0.0
Video94	dialogue	CausaleImplicita_A	pool_pos_6	0	Ci sono delle frasche per terra perché l'uomo ha segato via dei rami dell'albero	Se vi mettete dove state, questa ha una buona continuità di legno. Man mano che sali si restringe e se è vero questo dal punto di vista dei principi dei vasi comunicanti, tanto più si sfila, tanto più si ferma. Questa pianta l'abbiamo. .. tu ti fermi adesso. Non lo so se con altro linguaggio, non vorrei usare il linguaggio tecnico, voglio usare quello immediato. Cioè nel senso che questa è una pianta, qui abbiamo ridato una continuità di legno.	false	0	0	0	0	0.0	0.0	0.0
